query,value,keyword,ranking,geo,query_timestamp,query_date,t,rank_t,rank_t-1,rank_absolute_change,rank_absoulte_change_ranking,rank_pct_t,rank_pct_t-1,rank_pct_change,new_entry_t,dropout_t+1
esg stands for,9600,ESG,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,35.0,57.0,-22.0,54.0,0.5555555555555556,0.8142857142857143,-0.2587301587301587,0,0
eu sustainable finance,445000,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,1.0,36.0,-35.0,55.0,0.015873015873015872,0.631578947368421,-0.6157059314954052,0,0
sustainable finance action plan,253300,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,2.0,1.0,1.0,28.0,0.031746031746031744,0.017543859649122806,0.014202172096908938,0,0
regulation sustainable finance,195800,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,3.0,4.0,-1.0,37.0,0.047619047619047616,0.07017543859649122,-0.022556390977443608,0,0
taxonomy,170950,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,4.0,3.0,1.0,29.0,0.06349206349206349,0.04285714285714286,0.02063492063492063,0,0
eu taxonomy sustainable finance,145600,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,5.0,7.0,-2.0,41.0,0.07936507936507936,0.1,-0.020634920634920645,0,0
eu sustainable finance action plan,132250,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,6.0,6.0,0.0,33.0,0.09523809523809523,0.10526315789473684,-0.010025062656641603,0,0
sustainable finance disclosure regulation,85100,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,8.0,8.0,0.0,34.0,0.12698412698412698,0.14035087719298245,-0.013366750208855471,0,0
platform on sustainable finance,59300,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,11.0,10.0,1.0,30.0,0.1746031746031746,0.17543859649122806,-0.000835421888053467,0,0
sustainable finance beirat,58300,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,12.0,19.0,-7.0,48.0,0.19047619047619047,0.3333333333333333,-0.14285714285714285,0,0
expert panel on sustainable finance,52550,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,13.0,14.0,-1.0,38.0,0.20634920634920634,0.24561403508771928,-0.03926482873851295,0,0
eu action plan on sustainable finance,45900,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,15.0,11.0,4.0,20.0,0.23809523809523808,0.19298245614035087,0.045112781954887216,0,0
renewed sustainable finance strategy,39350,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,17.0,15.0,2.0,27.0,0.2698412698412698,0.2631578947368421,0.006683375104427736,0,0
international platform on sustainable finance,39050,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,18.0,21.0,-3.0,43.0,0.2857142857142857,0.3684210526315789,-0.08270676691729323,0,0
sfdr,38950,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,19.0,23.0,-4.0,45.0,0.30158730158730157,0.40350877192982454,-0.10192147034252297,0,0
technical expert group on sustainable finance,25750,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,24.0,20.0,4.0,21.0,0.38095238095238093,0.3508771929824561,0.03007518796992481,0,0
teg sustainable finance,12650,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,31.0,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,1,0
high-level expert group on sustainable finance,6350,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,36.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,1,0
sustainable finance jobs,600,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,39.0,40.0,-1.0,39.0,0.6190476190476191,0.7142857142857143,-0.09523809523809523,0,0
sustainable finance course,150,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,47.0,39.0,8.0,9.0,0.746031746031746,0.78,-0.03396825396825398,0,0
esg,140,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,48.0,33.0,15.0,3.0,0.7619047619047619,0.5892857142857143,0.17261904761904756,0,0
swiss sustainable finance,130,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,49.0,46.0,3.0,24.0,0.7777777777777778,0.8070175438596491,-0.029239766081871288,0,0
sustainable capital finance,50,sustainable finance,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,62.0,50.0,12.0,6.0,0.9841269841269841,0.8928571428571429,0.09126984126984117,0,0
environmentally responsible investment,60000,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,10.0,17.0,-7.0,49.0,0.15873015873015872,0.2982456140350877,-0.13951545530492898,0,0
socially responsible investment firms,350,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,41.0,34.0,7.0,10.0,0.6507936507936508,0.6071428571428571,0.04365079365079372,0,0
socially responsible investment portfolio,300,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,43.0,36.0,7.0,11.0,0.6825396825396826,0.6428571428571429,0.03968253968253965,0,0
responsible investment policy,160,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,44.0,43.0,1.0,31.0,0.6984126984126984,0.7678571428571429,-0.06944444444444453,0,0
socially responsible investment definition,160,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,45.0,56.0,-11.0,50.0,0.7142857142857143,0.9824561403508771,-0.26817042606516284,0,0
socially responsible investment firm,160,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,46.0,25.0,21.0,1.0,0.7301587301587301,0.43859649122807015,0.29156223893065997,0,0
responsible investment association australasia,130,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,50.0,55.0,-5.0,47.0,0.7936507936507936,0.9649122807017544,-0.17126148705096078,0,0
socially responsible investment advisors,100,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,52.0,49.0,3.0,25.0,0.8253968253968254,0.8596491228070176,-0.0342522974101922,0,0
responsible investment association,90,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,53.0,57.0,-4.0,46.0,0.8412698412698413,1.0,-0.15873015873015872,0,0
pri,80,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,54.0,53.0,1.0,32.0,0.8571428571428571,0.9298245614035088,-0.07268170426065168,0,0
socially responsible investment fund,80,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,55.0,56.0,-1.0,40.0,0.873015873015873,1.0,-0.12698412698412698,0,0
responsible investment strategies,80,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,56.0,41.0,15.0,4.0,0.8888888888888888,0.7192982456140351,0.16959064327485374,0,0
socially responsible investment funds,60,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,59.0,42.0,17.0,2.0,0.9365079365079365,0.75,0.1865079365079365,0,0
pri principles for responsible investment,60,responsible investment,rising,global,2021-03-02 21:47:59.907234,2021-03-02,8,60.0,50.0,10.0,8.0,0.9523809523809523,0.8771929824561403,0.07518796992481203,0,0
sustainable europe investment plan,24650,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,20.0,27.0,-7.0,31.0,0.37735849056603776,0.47368421052631576,-0.096325719960278,0,0
global sustainable investment alliance,400,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,33.0,38.0,-5.0,26.0,0.6226415094339622,0.6031746031746031,0.019466906259359096,0,0
sustainable development goals investment,350,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,35.0,0.0,0.0,0.0,0.660377358490566,0.0,0.0,1,0
sustainable and responsible investment,250,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,37.0,57.0,-20.0,40.0,0.6981132075471698,0.9047619047619048,-0.206648697214735,0,0
sustainable investment forum,110,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,40.0,51.0,-11.0,36.0,0.7547169811320755,0.9107142857142857,-0.15599730458221017,0,0
global sustainable investment review,100,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,41.0,40.0,1.0,9.0,0.7735849056603774,0.6349206349206349,0.13866427073974252,0,0
esg sustainable investment,80,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,47.0,42.0,5.0,7.0,0.8867924528301887,0.6666666666666666,0.22012578616352207,0,0
sustainable responsible investment,80,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,48.0,61.0,-13.0,38.0,0.9056603773584906,0.9682539682539683,-0.06259359089547767,0,0
sustainable finance,80,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,49.0,58.0,-9.0,35.0,0.9245283018867925,0.9206349206349206,0.0038933812518718858,0,0
sustainable investment fund,60,sustainable investment,rising,global,2021-04-18 08:25:57.019941,2021-04-18,32,50.0,70.0,-20.0,41.0,0.9433962264150944,1.0,-0.05660377358490565,0,0
esg sdgs,81600,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,8.0,8.0,0.0,13.0,0.1509433962264151,0.14285714285714285,0.00808625336927224,0,0
sdgs,78200,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,9.0,9.0,0.0,14.0,0.16981132075471697,0.14285714285714285,0.026954177897574122,0,0
axis esg fund,52500,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,10.0,16.0,-6.0,28.0,0.18867924528301888,0.25396825396825395,-0.06528900868523507,0,0
axis esg equity fund,39550,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,13.0,20.0,-7.0,32.0,0.24528301886792453,0.31746031746031744,-0.07217729859239291,0,0
icici esg fund,29250,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,17.0,23.0,-6.0,29.0,0.32075471698113206,0.36507936507936506,-0.044324648098233,0,0
sbi magnum esg fund,26650,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,18.0,20.0,-2.0,18.0,0.33962264150943394,0.35714285714285715,-0.01752021563342321,0,0
sbi magnum equity esg fund,25600,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,19.0,25.0,-6.0,30.0,0.3584905660377358,0.3968253968253968,-0.03833483078766098,0,0
axis esg fund nav,17750,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,23.0,0.0,0.0,0.0,0.4339622641509434,0.0,0.0,1,0
esg compliance,10550,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,26.0,0.0,0.0,0.0,0.49056603773584906,0.0,0.0,1,0
esg significato,9650,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,27.0,30.0,-3.0,22.0,0.5094339622641509,0.5357142857142857,-0.026280323450134757,0,0
top esg funds,8850,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,28.0,0.0,0.0,0.0,0.5283018867924528,0.0,0.0,1,0
absl esg fund,8450,ESG,rising,global,2021-04-18 08:25:57.021697,2021-04-18,32,29.0,0.0,0.0,0.0,0.5471698113207547,0.0,0.0,1,0
taxonomy,255850,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,1.0,4.0,-3.0,23.0,0.018867924528301886,0.06349206349206349,-0.044624138963761606,0,0
taxonomy sustainable finance,251800,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,2.0,2.0,0.0,15.0,0.03773584905660377,0.03508771929824561,0.00264812975835816,0,0
sustainable finance action plan,232200,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,3.0,2.0,1.0,10.0,0.05660377358490566,0.031746031746031744,0.024857741838873917,0,0
eu sustainable finance taxonomy,157900,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,4.0,3.0,1.0,11.0,0.07547169811320754,0.05263157894736842,0.022840119165839126,0,0
eu sustainable finance action plan,124250,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,5.0,6.0,-1.0,17.0,0.09433962264150944,0.09523809523809523,-0.000898472596585792,0,0
sustainable finance disclosure regulation,105300,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,6.0,8.0,-2.0,19.0,0.11320754716981132,0.12698412698412698,-0.013776579814315654,0,0
platform on sustainable finance,91350,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,7.0,11.0,-4.0,25.0,0.1320754716981132,0.1746031746031746,-0.04252770290506139,0,0
international platform on sustainable finance,45700,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,11.0,18.0,-7.0,33.0,0.20754716981132076,0.2857142857142857,-0.07816711590296493,0,0
hleg sustainable finance,45550,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,12.0,14.0,-2.0,20.0,0.22641509433962265,0.28,-0.05358490566037738,0,0
tcfd,38800,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,14.0,17.0,-3.0,24.0,0.2641509433962264,0.30357142857142855,-0.039420485175202136,0,0
eu action plan on sustainable finance,32050,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,16.0,15.0,1.0,12.0,0.3018867924528302,0.23809523809523808,0.0637915543575921,0,0
expert panel on sustainable finance,19600,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,21.0,13.0,8.0,6.0,0.39622641509433965,0.20634920634920634,0.1898772087451333,0,0
sustainable finance beirat,19600,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,22.0,12.0,10.0,5.0,0.41509433962264153,0.19047619047619047,0.22461814914645106,0,0
technical expert group on sustainable finance,13050,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,24.0,24.0,0.0,16.0,0.4528301886792453,0.38095238095238093,0.07187780772686436,0,0
sustainable finance courses,12850,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,25.0,47.0,-22.0,43.0,0.4716981132075472,0.8245614035087719,-0.35286329030122476,0,0
eu sustainable finance,1250,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,30.0,1.0,29.0,2.0,0.5660377358490566,0.015873015873015872,0.5501647199760407,0,0
regulation sustainable finance,1100,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,31.0,3.0,28.0,3.0,0.5849056603773585,0.047619047619047616,0.5372866127583109,0,0
european commission sustainable finance,350,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,36.0,5.0,31.0,1.0,0.6792452830188679,0.08771929824561403,0.5915259847732539,0,0
sustainable capital finance,100,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,42.0,62.0,-20.0,42.0,0.7924528301886793,0.9841269841269841,-0.19167415393830478,0,0
sustainable finance definition,90,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,43.0,0.0,0.0,0.0,0.8113207547169812,0.0,0.0,1,0
swiss sustainable finance,50,sustainable finance,rising,global,2021-04-18 08:25:57.023407,2021-04-18,32,51.0,49.0,2.0,8.0,0.9622641509433962,0.7777777777777778,0.18448637316561844,0,0
socially responsible investment advisors,36250,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,15.0,52.0,-37.0,45.0,0.2830188679245283,0.8253968253968254,-0.5423779574722971,0,0
socially responsible investment definition,650,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,32.0,45.0,-13.0,39.0,0.6037735849056604,0.7142857142857143,-0.11051212938005395,0,0
responsible investment strategies,400,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,34.0,56.0,-22.0,44.0,0.6415094339622641,0.8888888888888888,-0.24737945492662472,0,0
responsible investment association australasia,190,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,38.0,50.0,-12.0,37.0,0.7169811320754716,0.7936507936507936,-0.07666966157532196,0,0
responsible investment policy,170,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,39.0,44.0,-5.0,27.0,0.7358490566037735,0.6984126984126984,0.03743635819107516,0,0
socially responsible investment firm,90,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,44.0,46.0,-2.0,21.0,0.8301886792452831,0.7301587301587301,0.10002994908655294,0,0
responsible investment association,90,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,45.0,53.0,-8.0,34.0,0.8490566037735849,0.8412698412698413,0.0077867625037436605,0,0
socially responsible investment strategies,90,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,46.0,0.0,0.0,0.0,0.8679245283018868,0.0,0.0,1,0
socially responsible investment firms,50,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,52.0,41.0,11.0,4.0,0.9811320754716981,0.6507936507936508,0.3303384246780473,0,0
what is responsible investment,50,responsible investment,rising,global,2021-04-18 08:25:57.025066,2021-04-18,32,53.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
global sustainable investment review,400,sustainable investment,rising,global,2021-03-18 20:48:10.701838,2021-03-18,12,38.0,41.0,-3.0,42.0,0.6909090909090909,0.7735849056603774,-0.08267581475128649,0,0
sustainable investment forum,140,sustainable investment,rising,global,2021-03-18 20:48:10.701838,2021-03-18,12,47.0,40.0,7.0,7.0,0.8545454545454545,0.7547169811320755,0.09982847341337897,0,0
sustainable investment funds,130,sustainable investment,rising,global,2021-03-18 20:48:10.701838,2021-03-18,12,48.0,51.0,-3.0,43.0,0.8727272727272727,0.8095238095238095,0.06320346320346315,0,0
sustainable finance,80,sustainable investment,rising,global,2021-03-18 20:48:10.701838,2021-03-18,12,52.0,49.0,3.0,14.0,0.9454545454545454,0.9245283018867925,0.020926243567752967,0,0
global sustainable investment alliance,70,sustainable investment,rising,global,2021-03-18 20:48:10.701838,2021-03-18,12,53.0,33.0,20.0,2.0,0.9636363636363636,0.6226415094339622,0.3409948542024014,0,0
sustainable and responsible investment,40,sustainable investment,rising,global,2021-03-18 20:48:10.701838,2021-03-18,12,55.0,37.0,18.0,3.0,1.0,0.6981132075471698,0.30188679245283023,0,0
esg sdgs,98000,ESG,rising,global,2021-03-18 20:48:10.706803,2021-03-18,12,9.0,8.0,1.0,23.0,0.16363636363636364,0.1509433962264151,0.012692967409948547,0,0
sdgs,95050,ESG,rising,global,2021-03-18 20:48:10.706803,2021-03-18,12,10.0,9.0,1.0,24.0,0.18181818181818182,0.16981132075471697,0.012006861063464852,0,0
axis esg equity fund,35650,ESG,rising,global,2021-03-18 20:48:10.706803,2021-03-18,12,16.0,13.0,3.0,15.0,0.2909090909090909,0.24528301886792453,0.045626072041166366,0,0
icici esg fund,29800,ESG,rising,global,2021-03-18 20:48:10.706803,2021-03-18,12,20.0,17.0,3.0,16.0,0.36363636363636365,0.32075471698113206,0.04288164665523159,0,0
esg sdg,29400,ESG,rising,global,2021-03-18 20:48:10.706803,2021-03-18,12,21.0,25.0,-4.0,44.0,0.38181818181818183,0.35714285714285715,0.024675324675324684,0,0
sdg,26800,ESG,rising,global,2021-03-18 20:48:10.706803,2021-03-18,12,22.0,22.0,0.0,29.0,0.4,0.3492063492063492,0.050793650793650835,0,0
yahoo finance,15250,ESG,rising,global,2021-03-18 20:48:10.706803,2021-03-18,12,27.0,43.0,-16.0,51.0,0.4909090909090909,0.7543859649122807,-0.2634768740031898,0,0
vanguard esg etf,13350,ESG,rising,global,2021-03-18 20:48:10.706803,2021-03-18,12,28.0,26.0,2.0,19.0,0.509090909090909,0.4126984126984127,0.09639249639249636,0,0
